Date,Open,High,Low,Close,Adj Close,Rendimiento,IPC,Rend-ipc,Correlacion,Volume
2019-10-17,95.57,95.889999,94.970001,95.559998,94.220016,0.007166928953685,43178.628906,-0.006930811829938,0.113668317753285,3427400
2019-10-18,94.809998,96.459999,94.800003,96.099998,94.752441,0.005650869343941,43405.429688,0.005252616577839,0.114554662763246,6209200
2019-10-21,96.610001,96.870003,95.419998,96.220001,94.870766,0.001248780493159,43363.539063,-0.000965101032316,0.114554420363898,5185800
2019-10-22,96.059998,96.830002,95.519997,95.599998,94.259453,-0.006443639339857,43546.480469,0.00421878402808,0.112902650955043,5470100
2019-10-23,95.029999,95.540001,92.120003,92.32,91.025452,-0.034309566808116,43776.601563,0.005284493523278,0.102575974050566,11933600
2019-10-24,92.68,92.870003,90.989998,91.5,90.216942,-0.008882240980248,43389.160156,-0.008850422215677,0.106082167690656,12085800
2019-10-25,91.440002,91.830002,90.75,90.919998,89.645081,-0.006338731809376,43765.488281,0.008673321254594,0.102880993041018,8147200
2019-10-28,91.059998,91.300003,90.169998,90.849998,89.576065,-0.000769880502423,43851.058594,0.001955200692623,0.102711905178354,10304700
2019-10-29,90.849998,90.919998,89.129997,89.279999,88.028069,-0.017281357469766,43741.621094,-0.002495663810838,0.104298430447223,9044700
2019-10-30,89.449997,90.269997,89.349998,90.190002,88.925316,0.010192737500581,43337.28125,-0.009243823934442,0.10008784976552,8127500
2019-10-31,90,90.410004,88.940002,89.550003,88.294289,-0.007096145714006,43814.550781,0.011012908914308,0.095695739283493,6752000
2019-11-01,90.18,90.529999,89,89.18,87.929482,-0.004131716831652,43815.761719,2.76378047570654E-05,0.095671636429051,5263600
2019-11-04,90.129997,90.559998,89.32,89.860001,88.599953,0.00762509894008,43611.839844,-0.004654075770902,0.09416511694136,8161200
2019-11-05,90.150002,90.339996,89.540001,89.879997,88.619667,0.000222505761374,43818.511719,0.004738893743976,0.093940517349256,5589700
2019-11-06,90.639999,90.720001,88.739998,89.480003,88.225273,-0.004450411667649,44119.898438,0.006878068359161,0.092154639680228,7033800
2019-11-07,90.470001,90.599998,89.769997,90.400002,89.13237,0.010281600375439,43702.230469,-0.009466657535192,0.087889682147073,7110000
2019-11-08,90.279999,90.349998,89.290001,89.809998,88.550636,-0.006526629999853,43595.601563,-0.002439896198791,0.088609652256038,4555400
2019-11-11,89.370003,90.099998,89.370003,90.050003,88.787277,0.002672380580079,43100.769531,-0.011350503588875,0.087344769184365,3247300
2019-11-12,90.309998,92.029999,89.489998,89.5,88.244987,-0.006107744468839,43098.660156,-4.8940541501999E-05,0.087299225712862,3979600
2019-11-13,89.730003,91.550003,89.57,91.290001,90.00988,0.019999923621724,43188.691406,0.0020889570505,0.088591891367379,5923600
2019-11-14,91.489998,91.959999,90.720001,91.269997,89.990173,-0.000218942631631,43392.359375,0.004715770780953,0.088276022821809,6035300
2019-11-15,92.139999,93.559998,91.959999,93.040001,91.735359,0.019393073063656,43602.25,0.004837041083342,0.091584721159359,6785500
2019-11-18,93.5,94.260002,92.910004,94.18,92.859367,0.012252723619908,43604.699219,5.61718489298581E-05,0.091448985921894,6165600
2019-11-19,94.610001,95.120003,93.059998,93.610001,92.297363,-0.006052205804935,43255.429688,-0.008009905749971,0.093616272262882,5368400
2019-11-20,94.110001,94.400002,92.769997,93.050003,91.745216,-0.005982261920094,43521.859375,0.006159450707616,0.09159841449098,6235400
2019-11-21,92.620003,93.300003,92.07,92.160004,90.867691,-0.009564803902146,43535.109375,0.000304444713307,0.091345948850581,5493100
2019-11-22,92.209999,93.349998,91.93,93.339996,92.031143,0.012803802839009,42852.359375,-0.015682744566437,0.08269214963497,4264400
2019-11-25,93.779999,93.970001,92.739998,92.900002,91.597313,-0.004713947755707,43036.160156,0.004289163623211,0.081564419540123,5419700
2019-11-26,93.379997,93.629997,93.019997,93.330002,92.021278,0.00462857463952,43100.121094,0.001486213866854,0.081769669884808,5907400
2019-11-27,93.5,94.379997,93.5,94.139999,92.819923,0.008678916630565,42820.179688,-0.006495141983232,0.079542456634781,4017400
2019-11-29,94.370003,94.610001,93.389999,93.489998,92.419556,-0.004313373541583,42544.140625,-0.006446471383616,0.080833066199044,2541800
2019-12-02,94.089996,94.279999,92.980003,93.559998,92.488762,0.000748824199069,42294.519531,-0.005867343665495,0.080815119229544,3892000
2019-12-03,92.480003,92.550003,91.309998,92.459999,91.40136,-0.011757125692741,42191.921875,-0.002425790791282,0.081867750755027,5570700
2019-12-04,92.809998,93.790001,92.730003,93.720001,92.646935,0.013627532456848,42216.03125,0.000571421588034,0.082057488367681,4456400
2019-12-05,95.879997,95.949997,94.68,95.790001,94.69323,0.022087023170276,41938.691406,-0.006569538532829,0.075936561891375,6946000
2019-12-06,96.559998,97.309998,96.379997,97,95.889381,0.012631853407049,41951.589844,0.000307554612879,0.0760198270851,6368500
2019-12-09,97.019997,97.629997,96.160004,96.629997,95.523613,-0.003814478685601,42633.429688,0.016253015595725,0.071983080591947,6517800
2019-12-10,96.760002,97.589996,96.629997,97.010002,95.899261,0.003932514571031,43195.191406,0.0131765546922,0.073020431719953,4234300
2019-12-11,96.900002,97.32,96.650002,97.18,96.067314,0.001752390980364,44254.429688,0.024522134235823,0.072143583341746,4319700
2019-12-12,97.32,98.18,96.900002,97.720001,96.601135,0.005556739100669,44356.21875,0.002300087532878,0.072493653010276,4762800
2019-12-13,97.43,98.290001,96.910004,97.769997,96.650558,0.000511619247538,44401.160156,0.001013192902066,0.072466396680051,5247600
2019-12-16,98.139999,99.339996,98.059998,98.809998,97.67865,0.010637207081619,45106.289063,0.015880866727864,0.077625405053225,8211300
2019-12-17,99.379997,100.169998,99.050003,99.650002,98.509033,0.008501171955182,44649.429688,-0.010128507232371,0.074409012318875,7050700
2019-12-18,100.199997,100.790001,99.580002,100.57,99.418503,0.009232351311377,44505.640625,-0.003220400887643,0.073287857903259,7332000
2019-12-19,100.5,101.269997,99.629997,101.150002,99.991852,0.005767025077817,44276.851563,-0.005140675626439,0.072296590002536,12214500
2019-12-20,101,101.400002,98.849998,99.959999,98.815491,-0.011764568577048,44157.96875,-0.002684987952019,0.073543743644379,17641600
2019-12-23,100.230003,100.690002,99.550003,100.040001,98.894577,0.000800340100521,44300.171875,0.003220327588098,0.073463254135028,6350500
2019-12-24,99.830002,100.660004,99.760002,100.139999,98.993416,0.000999438017719,44261.511719,-0.000872686365847,0.073471453200339,3328100
2019-12-26,100.339996,100.75,100.110001,100.709999,99.556892,0.005692055318103,43657.480469,-0.013646873469546,0.070688435111042,3709900
2019-12-27,101,101.790001,100.989998,101.57,100.407051,0.008539428892577,43541.019531,-0.002667605568368,0.069872254179888,5307500
2019-12-30,101.540001,101.610001,100.459999,100.800003,99.645866,-0.007580991498296,44437.230469,0.020583140855531,0.061976112510734,3495200
2019-12-31,100.580002,101.389999,100.510002,101.309998,100.150017,0.00505942715175,44624.851563,0.004222159932557,0.062521535338875,3213600
2020-01-02,101.360001,102.209999,101.019997,102.199997,101.029839,0.008785040945125,44495.300781,-0.002903108412968,0.061602061632086,5644100
2020-01-03,100.589996,102,100.309998,101.919998,100.753044,-0.002739735139041,44157.808594,-0.007584895058044,0.062666210611747,4541800
2020-01-06,100.949997,101.839996,100.870003,101.830002,100.664078,-0.000883010542093,44470.910156,0.007090514044271,0.061990367150586,4612400
2020-01-07,101.809998,102.739998,100.809998,101.779999,100.614647,-0.000491049051281,44572.171875,0.002277032753429,0.061832898522906,6719900
2020-01-08,101.309998,102.139999,100.849998,101.550003,100.387283,-0.002259750511275,44660.328125,0.001977831599663,0.061568586991757,4942200
2020-01-09,101.940002,102.410004,101.389999,101.480003,100.318077,-0.000689390109303,44847.46875,0.004190310122134,0.061233558389557,5007500
2020-01-10,101.889999,101.93,100.760002,100.900002,99.74472,-0.00571539065686,44773.238281,-0.0016551763359,0.061667267004322,5135300
2020-01-13,101,102.339996,100.82,102.160004,100.990303,0.012487708622572,44453.328125,-0.007145119903819,0.058401333226802,6722400
2020-01-14,102.449997,103.889999,102.349998,102.919998,101.741592,0.007439219189193,45303.078125,0.019115554129278,0.062099131039937,5088500
2020-01-15,103.25,103.699997,102.480003,102.790001,101.613083,-0.001263092089221,45817.761719,0.011360896771294,0.060803236287503,4209200
2020-01-16,102.879997,103.57,102.849998,103.370003,102.186447,0.005642619858311,45902.679688,0.001853385364409,0.061045314162202,6571700
2020-01-17,103.43,104.550003,103.339996,104.529999,103.333153,0.011221703402605,45637.320313,-0.005780912504534,0.058711533520552,6271200
2020-01-21,104.25,104.690002,103.809998,104.580002,103.382591,0.000478433093008,45604.441406,-0.000720439034862,0.058740020203436,4854700
2020-01-22,105,105.620003,104.419998,104.489998,103.293617,-0.000860628459196,45476.429688,-0.002807001117728,0.05896847021046,5031400
2020-01-23,104.029999,104.370003,102.620003,103.019997,101.840439,-0.014068420123191,45141.621094,-0.007362244492301,0.0629909901617,7102900
2020-01-24,103.589996,103.889999,101.660004,102.029999,100.861786,-0.009609669887617,44134.390625,-0.022312678290897,0.070879723603253,3839300
2020-01-27,98.209999,100.709999,98.010002,100.239998,99.092278,-0.017543889218856,44717.941406,0.01322213296108,0.061396907572812,9841400
2020-01-28,100.339996,101.050003,99.519997,100.410004,99.260338,0.001695994918999,45132.601563,0.009272791724361,0.061424720885642,5673200
2020-01-29,101.07,101.300003,99.169998,99.839996,98.696854,-0.005676829349503,44862.761719,-0.005978823171169,0.062833641042661,4503700
2020-01-30,99.019997,99.75,97.370003,98.190002,97.06575,-0.016526403161746,44108.308594,-0.016816912202721,0.072710979260662,7065100
2020-01-31,98.110001,98.449997,95.919998,96.300003,95.197395,-0.019248344549957,45047.070313,0.021283103998408,0.056530124081721,8780300
2020-02-03,99,100.919998,98.57,99.269997,98.133385,0.030841075010509,44782.859375,-0.005865219117785,0.049734781440405,9727000
2020-02-04,101.910004,102.779999,101.260002,101.379997,100.219231,0.021255212994028,44493.148438,-0.006469237137674,0.044909850487203,6559600
2020-02-05,101.760002,101.970001,99.529999,100.540001,99.388847,-0.008285675231334,44399.328125,-0.00210864630384,0.045578570439547,6108300
2020-02-06,100.900002,101.529999,100.160004,100.269997,99.121925,-0.002685633328657,44290.53125,-0.002450417148064,0.045898999562872,5641800
2020-02-07,99.809998,100.400002,98.970001,99.440002,98.301437,-0.008277563213184,45027.410156,0.016637391451474,0.040253415850408,4121800
2020-02-10,99.220001,100.510002,99,100.019997,98.874794,0.005832641083365,45338.371094,0.00690603649916,0.041271609941042,4213900
2020-02-11,100.07,100.349998,99.440002,100.019997,98.874794,0,45005.121094,-0.00735028612539,0.041498743089518,4871800
2020-02-12,100.739998,103.080002,100.440002,103,101.820671,0.029794014033547,44999.679688,-0.000120906373936,0.040861739222318,8075600
2020-02-13,102.510002,103.739998,101.68,103.370003,102.186447,0.003592355033685,45016.960938,0.000384030511324,0.040877371821215,5386800
2020-02-14,103.529999,103.889999,102.449997,103.540001,102.3545,0.001644572298321,44974.109375,-0.000951898175868,0.04086108188802,4305300
2020-02-18,103,103.379997,101.610001,102,100.83213,-0.014873503363311,44901.5,-0.001614470547812,0.041691007886427,4916200
2020-02-19,102.660004,103.389999,102.43,102.459999,101.286858,0.004509752992424,44774.539063,-0.002827543333742,0.041347313405721,6200500
2020-02-20,102.459999,102.629997,100.550003,102.529999,101.356049,0.000683119225596,44802.539063,0.000625355404789,0.041338528259682,6427600
2020-02-21,102,102.080002,99.629997,100.25,99.102158,-0.022237360495376,43818.070313,-0.021973503524335,0.057538833086264,5750900
2020-02-24,95.540001,97.07,95.25,95.910004,94.811852,-0.043291751527752,43045.679688,-0.017627216796237,0.080899199784598,8364200
2020-02-25,96.349998,96.760002,92.620003,92.900002,91.836327,-0.031383470918805,42737.28125,-0.007164445775634,0.087220283847003,9602100
2020-02-26,93.080002,94.650002,91.989998,92,90.946617,-0.009687996341578,41607.421875,-0.026437324554893,0.094250245564256,9308400
2020-02-27,90,93.059998,88.5,88.550003,87.536125,-0.037499932515357,41324.308594,-0.006804393741351,0.100574636628124,12825700
2020-02-28,86.029999,89.470001,85.150002,89.379997,88.601761,0.012173671155766,42167.238281,0.020397913859408,0.106555807841488,16552400
2020-03-02,89.599998,93.139999,87.910004,92.68,91.873032,0.036921060745057,42472.25,0.007233381445743,0.112937394713862,14102000
2020-03-03,92.739998,94.980003,90.57,90.93,90.138268,-0.01888218949822,43404.761719,0.021955788049844,0.098607545625056,14767600
2020-03-04,92.080002,93.82,90.839996,93.790001,92.973366,0.031452767652469,42344.859375,-0.024419033811584,0.075019473795162,6904400
2020-03-05,91.260002,91.68,89.940002,90.580002,89.791321,-0.034225339329976,41388.78125,-0.022578375252899,0.095446368684874,8851100
2020-03-06,88.360001,89.389999,85.879997,88.360001,87.590637,-0.024508872076846,38730.558594,-0.064225680866116,0.128903565340394,12336400
2020-03-09,81.889999,86.739998,80.919998,84.110001,83.377655,-0.048098542770045,39565.441406,0.021556177920174,0.098598654325753,13272700
2020-03-10,86.690002,88.400002,82.879997,88.300003,87.531174,0.049815733004244,38678.550781,-0.022415789979421,0.06941214426001,12755900
2020-03-11,84,84.629997,82.07,84,83.268616,-0.048697598869176,36636.699219,-0.052790280937905,0.123460499865453,16172000
2020-03-12,78.230003,78.489998,73,74.199997,73.553925,-0.116666896445114,38085.050781,0.039532807072556,0.015372816937441,21534800
2020-03-13,78.199997,78.199997,71.760002,75.580002,74.921921,0.018598545216996,36862.839844,-0.032091618940672,0.003605287108431,21859600
2020-03-16,65.279999,72.970001,63.369999,66.790001,66.208458,-0.116300581774992,35532.738281,-0.036082449660115,0.076906721254955,17976700
2020-03-17,67.510002,73.330002,62.400002,69.839996,69.231903,0.045665540194276,35143.628906,-0.010950728646997,0.067600692711317,17122100
2020-03-18,64.790001,68.330002,60,68.040001,67.447571,-0.025773262364318,34269.511719,-0.024872707065569,0.077595369549753,19498800
2020-03-19,67.040001,72.709999,64.150002,70.339996,69.727547,0.033803678415639,32964.21875,-0.038089044854302,0.054215227767871,16177200
2020-03-20,71.510002,74.059998,67.199997,67.449997,66.862709,-0.041086172155174,34371.53125,0.042692123562006,0.023203104631287,15761900
2020-03-23,65,66.879997,60.580002,62.799999,62.253201,-0.068939892937931,35536.699219,0.033899216200908,-0.015086037241314,17690000
2020-03-24,65.699997,72.660004,64,72.330002,71.700218,0.151751505918547,35706.570313,0.004780159602138,-0.002001218077253,18849500
2020-03-25,80.110001,83.489998,76.199997,79.010002,78.32206,0.092354558810407,33799.488281,-0.053409835088689,-0.066465240552698,27053200
2020-03-26,80.169998,86.860001,80.010002,84.300003,83.565994,0.066953473899946,34199.96875,0.011848713970771,-0.054344646818324,17200800
2020-03-27,81.699997,85.739998,79.510002,83.230003,82.505318,-0.012692674965369,34554.53125,0.010367334034479,-0.056147977513324,14183400
2020-03-30,84,85.959999,81.5,85.379997,84.636589,0.025831922737393,33691.878906,-0.024964955761048,-0.063533649675531,10960100
2020-03-31,85.129997,85.730003,82.400002,82.739998,82.019585,-0.030920480502824,33590.621094,-0.003005407097731,-0.062392201516821,9610100
2020-04-01,79.489998,81.18,78.529999,79.230003,78.540146,-0.04242205078214,33075.410156,-0.015337940211294,-0.053873792924672,9771300
2020-04-02,79,81.599998,77.160004,80.139999,79.442215,0.01148545102017,34381.558594,0.039490014843038,-0.047315700975635,12731300
2020-04-03,79.360001,79.790001,77.910004,78.860001,78.17337,-0.015971923743566,34526.308594,0.004210105821825,-0.048259396983849,8476900
2020-04-06,81.910004,85.040001,81.209999,84.629997,83.893112,0.073167397030472,34567.78125,0.001201189982042,-0.045714426842489,11266500
2020-04-07,88.699997,88.870003,84.029999,84.160004,83.427216,-0.005553447582204,34613.671875,0.001327554831133,-0.045856923500951,10468100
2020-04-08,84.699997,85.769997,83.610001,85.300003,84.557289,0.01354561561781,34746.390625,0.003834286939545,-0.045110876565446,6642700
2020-04-09,86.690002,87.389999,85.160004,86.790001,86.034317,0.017467778561349,33855.238281,-0.025647335679201,-0.049860927553977,7773600
2020-04-13,85.800003,85.989998,84.139999,84.459999,83.724602,-0.026846438497327,33759.75,-0.002820487636431,-0.049030660708732,5077600
2020-04-14,85.949997,87.769997,85.480003,87.470001,86.708397,0.035638210618189,34743.101563,0.029127927872689,-0.035891058568228,6397200
2020-04-15,84.870003,85.879997,83.709999,85.040001,84.299553,-0.027780977198783,34477.058594,-0.00765743290125,-0.033393726645291,8053900
2020-04-16,85.43,86.529999,84.550003,86.300003,85.548592,0.014816674057572,33892.28125,-0.016961346699738,-0.036017539387044,9373800
2020-04-17,89,90.25,88.360001,89.910004,89.127159,0.041830811195584,34223.851563,0.009783062714316,-0.03069424291589,8111400
2020-04-20,88.43,89.440002,87.519997,87.900002,87.134659,-0.022355699680723,34240.601563,0.000489424750139,-0.030956239652218,7244400
2020-04-21,85.989998,86.900002,85.089996,85.199997,84.45816,-0.030716812697919,34586.820313,0.010111351267091,-0.034785496482078,6597000
2020-04-22,86.980003,89.440002,86.419998,88.769997,87.997078,0.0419014337987,34968.089844,0.011023549651273,-0.028955825219386,6463000
2020-04-23,88.940002,89.529999,87.260002,87.349998,86.589439,-0.015996428881423,35830.808594,0.024671600703635,-0.033623048324302,5343500
2020-04-24,88.889999,89.120003,87.650002,88.370003,87.600563,0.011677220821352,36870.089844,0.029005241321125,-0.029614479165059,4450100
2020-04-27,88.379997,89.870003,87.309998,89.370003,88.591858,0.011316080240261,36470.109375,-0.010848372507156,-0.030826614631891,6875100
2020-04-28,90.550003,90.709999,88.629997,88.800003,88.026825,-0.006377933737432,36370.429688,-0.002733188594941,-0.030634699530944,5145400
2020-04-29,90,91.389999,87.830002,88.07,87.303177,-0.008220766794667,36616.058594,0.006753533244097,-0.031350033740902,9461400
2020-04-30,87,88,86.510002,87.18,86.420921,-0.010105657437873,36986.199219,0.010108696544981,-0.03260508929622,9371400
2020-05-01,85.669998,86.110001,84.809998,85.540001,84.795204,-0.018811613914645,36792.410156,-0.005239496544442,-0.03148876453751,6151200
2020-05-04,84.68,85.800003,84.309998,85.75,85.003365,0.00245486761256,37623.679688,0.022593505793054,-0.030849664042137,6348900
2020-05-05,86.540001,88.529999,86.029999,87.199997,86.440742,0.016909648223926,37631.890625,0.000218238542006,-0.030716700274238,6321500
2020-05-06,88.050003,88.690002,87.43,88.440002,87.669945,0.01422018103454,37462.890625,-0.004490871895969,-0.031323699881387,7342300
2020-05-07,89.400002,90.239998,88.379997,88.559998,87.788902,0.001356873213505,36394.589844,-0.028516240022522,-0.031274782569823,4565900
2020-05-08,90.110001,90.639999,89.589996,90.459999,89.672363,0.02145443167748,36094.140625,-0.008255326417686,-0.033018419520094,5488000
2020-05-11,89.449997,91.419998,89.139999,90.93,90.138268,0.005195636474975,35691.390625,-0.011158320797394,-0.033503431805927,4937600
2020-05-12,91.529999,91.669998,88.150002,88.260002,87.491516,-0.029363244476808,37112.460938,0.039815492983471,-0.046219785426525,5622600
2020-05-13,87.379997,87.739998,85.199997,86.019997,85.271011,-0.025379660811912,35862.039063,-0.033692777126501,-0.036238992842747,6739800
2020-05-14,85,86.580002,84.110001,86.550003,85.79641,0.006161519534464,36026.980469,0.004599331502323,-0.035923177534574,7431800
2020-05-15,85.25,87.230003,84.879997,86.989998,86.232574,0.005083709213474,35560.761719,-0.012940822237411,-0.036464363708835,9165000
2020-05-18,90.489998,91.599998,89.879997,91.040001,90.247307,0.046557035395928,35784.421875,0.006289520954792,-0.032862480518383,8517200
2020-05-19,90.849998,93.82,90.82,91.510002,90.713219,0.005162613882761,35832.769531,0.001351081098051,-0.032773437721566,6514100
2020-05-20,93.199997,93.860001,92.699997,92.949997,92.140678,0.015735953543882,36206.859375,0.010439880838024,-0.030970297568144,6347000
2020-05-21,92.879997,94.379997,92.370003,94.260002,93.439278,0.014093666643087,36889.960938,0.018866633969133,-0.028122311012186,7504300
2020-05-22,94.419998,94.650002,93.349998,93.75,92.933716,-0.005410594033057,36508.140625,-0.01035024985908,-0.027424195424093,4049500
2020-05-26,95.980003,97.43,95.279999,96.620003,95.778732,0.030613389009431,36122.730469,-0.01055682785817,-0.030518781264495,7185200
2020-05-27,98.120003,99.989998,97.620003,99.870003,99.000435,0.033636935180975,36980.851563,0.023755709572853,-0.021935732344157,7915900
2020-05-28,100.089996,100.690002,98.25,98.459999,97.602699,-0.014118483418785,37460.441406,0.01296859922717,-0.024013745776338,7260700
2020-05-29,98.190002,99.25,96.93,98.580002,97.965431,0.003716413620898,38290.769531,0.022165465590777,-0.023270258883516,10332500
2020-06-01,98.400002,99.779999,97.889999,99.540001,98.919441,0.009738231029678,37872.890625,-0.010913306551901,-0.024207379881528,4295400
2020-06-02,99.419998,100.879997,98.82,100.739998,100.111954,0.01205539566282,38948.078125,0.028389369870022,-0.020752050212341,10798700
2020-06-03,101.260002,104.550003,101.120003,104.110001,103.460953,0.033452538544997,39954.011719,0.025827554077805,-0.011906239200969,5867700
2020-06-04,103.660004,103.900002,100.470001,101.279999,100.64859,-0.027182844526862,39185.660156,-0.019230898974648,-0.006320831362699,8775000
2020-06-05,104,104.690002,102.129997,102.709999,102.069687,0.014119393028755,38266.191406,-0.02346441903338,-0.009362583738874,8363600
2020-06-08,103.050003,104.300003,102.709999,104.290001,103.639832,0.015383068628397,36827.359375,-0.037600607171332,-0.014580968201952,6165400
2020-06-09,102.82,103.769997,102.43,102.629997,101.990181,-0.015917152393686,37679.238281,0.023131685802547,-0.018509956490957,5385900
2020-06-10,103,103.150002,101.709999,102.120003,101.48336,-0.004969311702663,37416.738281,-0.006966701344713,-0.018097254878393,5194200
2020-06-11,98.379997,98.989998,94.879997,95.169998,94.576683,-0.06805723618138,37894.050781,0.012756657098633,-0.026706328205369,10976900
2020-06-12,97.800003,97.800003,94.739998,96.43,95.828842,0.013239616365061,37897.238281,8.41161062041487E-05,-0.026647830152394,7416400
2020-06-15,93.900002,98.080002,93.440002,97.839996,97.230042,0.014621902662666,37632.890625,-0.00697538047601,-0.027518040235537,8645300
2020-06-16,101.25,101.339996,97.720001,99.040001,98.422569,0.012265005501078,38404.628906,0.020507015756247,-0.025117165827076,6054400
2020-06-17,99,100.239998,98.889999,99.209999,98.591507,0.001716455907588,38123.558594,-0.007318657151667,-0.025154959025459,3405500
2020-06-18,98.690002,99.419998,97.849998,98.449997,97.836235,-0.007660619286406,38217.679688,0.002468843347032,-0.025380784751502,4392400
2020-06-19,99.970001,99.980003,95.779999,95.779999,95.182884,-0.027120330213034,37908.378906,-0.00809313345355,-0.023170521035739,10304000
2020-06-22,96.849998,99.540001,96.019997,99.510002,98.889633,0.038943440713564,37734.519531,-0.004586304664494,-0.024651328331998,6918200
2020-06-23,101.150002,102.220001,100.709999,101.919998,101.284607,0.024218655963664,37431.949219,-0.008018395775556,-0.026330774343021,6499000
2020-06-24,100.940002,101.849998,98.089996,100.080002,99.456078,-0.018053375079986,37769.191406,0.009009474367122,-0.028009244079296,8611600
2020-06-25,99.230003,101.68,98.800003,101.400002,100.76786,0.013189560923567,37716.429688,-0.001396951219655,-0.02812552544557,11531400
2020-06-26,98.5,98.779999,93.57,93.669998,93.086044,-0.076232798830897,37619.769531,-0.002562813018082,-0.025999882483806,24918500
2020-06-29,93.699997,96,93.699997,95.870003,95.272324,0.02348665714057,37894.078125,0.007291607509024,-0.024322154688218,9624200
2020-06-30,96,98.300003,95.639999,98.050003,97.438736,0.022739153502753,37950,0.001475741798376,-0.023925247969159,9065500
2020-07-01,98.5,98.720001,97.110001,97.400002,96.792786,-0.006629293713334,37884.761719,-0.001719058787879,-0.02381795083188,5733800
2020-07-02,98.779999,99.660004,98.019997,98.43,97.81636,0.01057489966246,37837.390625,-0.001250399681839,-0.02389903841066,5354900
2020-07-06,99.620003,100.029999,99.040001,99.949997,99.326889,0.015442498575903,37483.878906,-0.009342920142237,-0.025104744935829,4995000
2020-07-07,99.220001,99.550003,96.919998,97.07,96.464836,-0.028814483457747,36795.949219,-0.018352681394718,-0.019923237124195,6352900
2020-07-08,97.5,98.980003,96.959999,98.839996,98.223808,0.01823433359696,36465.460938,-0.008981648469863,-0.02129259382342,5634600
2020-07-09,98.550003,98.910004,96.370003,96.989998,96.385338,-0.018717152566514,36389.390625,-0.002086092182664,-0.020955861032353,6282300
2020-07-10,97,98.050003,95.720001,97.989998,97.379105,0.010310354464908,36190.910156,-0.005454349896798,-0.021390943717178,3967000
2020-07-13,98.25,98.940002,96.260002,96.459999,95.85865,-0.015613770531163,36590.261719,0.011034581923434,-0.023125011866031,4845600
2020-07-14,96.330002,97.25,95.510002,96.760002,96.156776,0.003110058403702,36465.671875,-0.003405000077802,-0.023185084107591,4850600
2020-07-15,98.410004,99.040001,97.309998,98.540001,97.925674,0.018395978667172,36327.839844,-0.003779774892739,-0.023718029533882,5343700
2020-07-16,97.5,98.230003,97.040001,97.260002,96.653664,-0.012989545520003,36323.691406,-0.000114194458515,-0.023741622764309,3594700
2020-07-17,96.949997,97.230003,96.040001,96.279999,95.679764,-0.010076182937048,36881.671875,0.01536133711641,-0.025301633277768,7405700
2020-07-20,95.5,96.349998,95.110001,95.650002,95.053696,-0.00654336898239,37447.101563,0.015330912598441,-0.02633351244083,5822300
2020-07-21,96.919998,99,96.099998,98.360001,97.746803,0.028332480622321,37433.300781,-0.00036854072609,-0.02629505660212,5855600
2020-07-22,98.160004,98.989998,97.910004,98.910004,98.293373,0.005591691832622,37357.460938,-0.002025999348647,-0.026366702449659,4097000
2020-07-23,98.349998,100.18,97.720001,98.300003,97.68718,-0.006167180772197,37742.140625,0.010297265321068,-0.027040857959471,4530500
2020-07-24,98.139999,99.360001,97.699997,98.43,97.81636,0.001322384370191,37771.210938,0.000770234875887,-0.027036961578034,5638400
2020-07-27,96.959999,98.400002,96.889999,97.209999,96.603966,-0.012394593297072,37720.839844,-0.001333584302676,-0.026894039774107,4273400
2020-07-28,96.949997,97.470001,96.160004,96.269997,95.66983,-0.009669747927326,37136.78125,-0.015483711296341,-0.025350118020959,3822600
