Date,Open,High,Low,Close,Adj Close,Rendimiento,IPC,Rend-ipc,Correlacion,Volume
2020-07-29,96.43,97.550003,96.300003,96.970001,96.365463,0.007271184656647,37019.679688,-0.00315325017566,-0.025512444976675,6872400
2020-07-30,96.470001,97.230003,95.800003,96.82,96.2164,-0.0015468508671,37546.71875,0.014236726693528,-0.0257987768563,4018400
2020-07-31,96.889999,97.650002,96.300003,97.610001,97.001472,0.008159440594327,37466.949219,-0.002124540669749,-0.02591687346268,5509900
2020-08-03,98.029999,99.290001,97.82,98.330002,97.716995,0.007376413834215,37901.960938,0.011610545509251,-0.02517653410543,5472700
2020-08-04,97.790001,97.949997,96.550003,97.330002,96.723221,-0.010169919777005,37998.339844,0.00254284748374,-0.025454180730617,7539300
2020-08-05,97.120003,101.25,97.080002,100.940002,100.310722,0.037090379775504,38005,0.000175274920624,-0.025219569104892,7217500
2020-08-06,100.639999,101.18,100.029999,100.449997,99.823769,-0.004854446167779,38289.761719,0.007492743560058,-0.025621390064919,4060900
2020-08-07,101,101.910004,99.889999,101.860001,101.224991,0.01403695747052,38703.589844,0.010807801000095,-0.024264393480116,5545600
2020-08-10,102.470001,106.830002,102.400002,105.410004,104.752853,0.034851689934949,38634.101563,-0.001795396274095,-0.024678368212641,12678000
2020-08-11,106.849998,107.330002,104.860001,105.120003,104.464661,-0.002751161345458,38615.621094,-0.000478346027275,-0.02466826151664,5400700
2020-08-12,105.720001,105.889999,103.379997,105.220001,104.564034,0.000951259488604,38949.878906,0.008656025787759,-0.024664246653271,4714800
2020-08-13,105.300003,106.989998,105.199997,106.519997,105.855927,0.012355041696268,39285.851563,0.008625768973783,-0.023735070284258,4281700
2020-08-14,106.120003,106.779999,105.459999,106.43,105.766495,-0.000844846410915,39087.351563,-0.005052709616888,-0.023643185623535,2985700
2020-08-17,106.5,106.5,105.120003,105.660004,105.001289,-0.007234862042086,39021.921875,-0.001673935055296,-0.023525382750173,3017000
2020-08-18,106.459999,107,105.470001,106.970001,106.303131,0.012398343033675,38707.238281,-0.008064277177532,-0.024316245151385,5023000
2020-08-19,107.690002,109.690002,107.349998,108.389999,107.714264,0.013274613708227,38095.878906,-0.015794445745826,-0.025980859283051,9508100
2020-08-20,107.559998,108.739998,107.349998,108.010002,107.336639,-0.003505803094008,38029.621094,-0.001739238308781,-0.025915906410231,4304000
2020-08-21,108,109.769997,107.75,109.75,109.065788,0.016109587705648,38249.898438,0.005792257131764,-0.025072103075926,5564000
2020-08-24,110,112,109.900002,111.830002,111.132835,0.018952295104676,37753.039063,-0.012989822072479,-0.027072088488087,8173100
2020-08-25,112,112.279999,111.089996,111.510002,110.814819,-0.002861584517303,37647.191406,-0.002803685733044,-0.026975914579795,4380900
2020-08-26,111.919998,112.089996,111.290001,111.529999,110.834702,0.000179425461138,37794.25,0.003906230146469,-0.027011117100046,4477900
2020-08-27,111.989998,112.790001,110.5,110.839996,110.148994,-0.006186762698203,36840.730469,-0.025229222196498,-0.025214944398864,4390800
2020-08-28,111.010002,112.669998,110.57,112.290001,111.837166,0.015326258903463,37487.988281,0.01756908193079,-0.022867740193757,3731100
2020-08-31,112.139999,112.519997,111.139999,111.889999,111.438774,-0.003562250495511,37053.769531,-0.011582876806971,-0.022358955441132,3519800
2020-09-01,112,114.900002,111.830002,114.839996,114.376869,0.026365105201175,36429.660156,-0.016843343684044,-0.025992658314286,4912400
2020-09-02,115.059998,117.410004,114.5,116.800003,116.328979,0.017067349518022,36448.5,0.000517156732161,-0.025853343700674,6775400
2020-09-03,116.800003,116.900002,112,112.849998,112.394897,-0.033818589605261,36637.449219,0.005184005350014,-0.027493525276671,7264400
2020-09-04,112.959999,113.75,110.209999,112.400002,111.946724,-0.003987485303714,36071.429688,-0.015449206837971,-0.026743829979168,5157600
2020-09-08,111.290001,113.839996,110.540001,112.720001,112.265427,0.002846916717277,36157.960938,0.002398886064358,-0.026701888369007,5300100
2020-09-09,113.019997,116.209999,112.830002,114.900002,114.436638,0.019339978994602,36180.738281,0.000629939919429,-0.026519165772892,5997900
2020-09-10,115.900002,118.230003,114,114.790001,114.32708,-0.000957368216288,36334.890625,0.004260619084187,-0.026605451217942,5032800
2020-09-11,116.760002,119.25,116.419998,118,117.524132,0.027964083400013,36881.988281,0.015057088285924,-0.022869446681735,8565200
2020-09-14,118.5,119.93,118.169998,119.279999,118.798973,0.010847482796129,36729.148438,-0.004144023956505,-0.023184288475358,4990300
2020-09-15,119.699997,120.480003,119.18,119.269997,118.789009,-8.38727789339622E-05,36130.921875,-0.016287515187286,-0.022939151302158,5934200
2020-09-16,118.309998,119.690002,118.160004,118.589996,118.111755,-0.005701318713754,36017.351563,-0.003143299592325,-0.022762066266935,7023700
2020-09-17,117.339996,118.550003,115.800003,116.360001,115.890747,-0.018804292595602,35517.769531,-0.013870593209113,-0.020315489368629,7376400
2020-09-18,115.43,117.910004,114.489998,114.660004,114.197609,-0.014609777258576,35853.578125,0.009454664480181,-0.021662744816147,12876600
2020-09-21,112.949997,114.059998,111.739998,113.370003,112.912804,-0.011250717166942,35829.578125,-0.00066938925639,-0.021621726512224,8486400
2020-09-22,113.099998,117.199997,112.849998,116.870003,116.398689,0.03087236235848,36217.488281,0.010826534285352,-0.018642526550173,13007200
2020-09-23,130.220001,130.380005,125.260002,127.110001,126.597397,0.087618753163105,36583.710938,0.010111762973694,-0.010524572982495,37822700
2020-09-24,126.440002,127.540001,123.300003,124.75,124.24691,-0.018566629770437,37231.5,0.017707035327768,-0.013581640109233,13485800
2020-09-25,123.650002,124.75,122.269997,124.230003,123.729012,-0.004168296821225,37134.921875,-0.002593989632435,-0.013469398230062,9182800
2020-09-28,125.160004,126.190002,123.889999,124.32,123.818649,0.000724462262739,37458.691406,0.008718734674866,-0.013514549094496,7525000
2020-09-29,124.339996,127.099998,123.959999,126.349998,125.840454,0.016328759975406,36626.109375,-0.022226671561373,-0.016248312791497,7796400
2020-09-30,126.099998,127.279999,125.160004,125.540001,125.033722,-0.006410752459618,36642.378906,0.000444205821411,-0.016296833067468,8699700
2020-10-01,127.730003,127.730003,125.309998,126.639999,126.129288,0.008762164178397,36740.328125,0.002673112988959,-0.016106965406004,5637200
2020-10-02,124.349998,126.800003,123.589996,126.639999,126.129288,0,36947.871094,0.005648914410723,-0.016176088729273,7491100
2020-10-05,127.07,128.5,126.449997,127.910004,127.394173,0.010028479666039,37418.789063,0.012745469632118,-0.015201343797154,8270300
2020-10-06,128.839996,130.440002,127.269997,127.650002,127.135216,-0.002032722485667,38404.050781,0.02633066816623,-0.015908846628656,5978000
2020-10-07,128.399994,130.410004,128.25,130.059998,129.535492,0.018879709930253,38478.578125,0.001940611536658,-0.015580348202857,4390500
2020-10-08,130.399994,130.929993,129.509995,129.710007,129.186905,-0.002691053969981,38342.089844,-0.0035471238193,-0.015460098928678,3595600
2020-10-09,129.990005,131.190002,129.330002,130.979996,130.451782,0.009791062027533,38131.78125,-0.005485058192072,-0.015824390105828,4293400
2020-10-12,131.190002,131.339996,129.259995,129.460007,128.937912,-0.011604824225399,38025.71875,-0.002781472475797,-0.01553365403259,5136500
2020-10-13,128.050003,129.869995,127.959999,129.199997,128.67897,-0.002008268910078,38059.230469,0.000881290876323,-0.015565636125362,4245000
2020-10-14,129.529999,129.600006,127.010002,127.660004,127.14518,-0.01191950790405,37876.488281,-0.004801520833398,-0.015039554355438,3586600
2020-10-15,126.480003,129.100006,126.110001,129,128.479767,0.010496559916782,37685.738281,-0.005036105738865,-0.015400821748542,4235800
2020-10-16,129.509995,130.190002,127.550003,128,127.483803,-0.007751913186455,38201.808594,0.013694048107854,-0.016456746790113,6010900
2020-10-19,129.100006,129.779999,127.050003,127.43,126.916107,-0.004453083345811,38669.25,0.012236106697666,-0.017053579116098,5160800
2020-10-20,128,129.899994,127.720001,128.490005,127.971832,0.008318290128455,38652.191406,-0.000441141061696,-0.017066338662359,3799200
2020-10-21,128.5,131.380005,128.449997,129.429993,128.90802,0.007315578634523,38707.71875,0.001436589802031,-0.016984345928188,4916300
2020-10-22,129.600006,130.259995,128.860001,130.020004,129.495667,0.004558653526755,38245.859375,-0.0119319709328,-0.017273564399304,2869900
2020-10-23,130,130.600006,128.649994,129.990005,129.46579,-0.000230718144415,38001.308594,-0.006394176650659,-0.01718093915048,4046300
2020-10-26,129.059998,129.619995,126.68,128.369995,127.85231,-0.01246259726218,37393.710938,-0.015988861396629,-0.015303900157814,5422500
2020-10-27,128.779999,129.490005,127.900002,127.989998,127.473846,-0.002960165522234,36801.371094,-0.015840627451555,-0.014705173292173,2985700
2020-10-28,125.279999,126.400002,121.040001,122.080002,121.587685,-0.046175440568413,36987.859375,0.005067427529362,-0.016742276976343,8618300
2020-10-29,122.279999,124.190002,121.150002,122.860001,122.36454,0.006389257267297,37466.089844,0.012929390266992,-0.016163307322547,4947000
2020-10-30,123.660004,123.660004,118.800003,120.080002,119.595741,-0.022627462171639,37475.761719,0.000258150104275,-0.016242130918348,7791600
2020-11-02,122.370003,124.099998,121.099998,122.389999,121.896423,0.019237156614131,38399.070313,0.024637487048913,-0.012469148529728,4740400
2020-11-03,124.010002,125.5,123.190002,124.589996,124.087547,0.017975293663868,38530.5,0.003422730965325,-0.011962445103772,3490900
2020-11-04,125.330002,128.929993,125.260002,127.339996,126.826469,0.022072496928318,39652.519531,0.029120295116855,-0.006905419479305,5061800
2020-11-05,129.190002,130.410004,128.460007,129.699997,129.176956,0.018533095011894,40404.578125,0.018966224666053,-0.004212670097476,3940000
2020-11-06,129.910004,129.910004,128.350006,128.899994,128.380173,-0.006168151229697,40858.949219,0.011245534914244,-0.004909691917644,2954000
2020-11-09,135.059998,136.350006,128.770004,128.949997,128.429962,0.0003878246838,40335.949219,-0.012800133385633,-0.004798069003768,7491700
2020-11-10,130.050003,130.119995,126.25,127.709999,127.194969,-0.009616081643005,40791.808594,0.011301565571817,-0.005813354101585,8014700
2020-11-11,128.690002,129.800003,127.18,127.660004,127.14518,-0.000391438438104,41948.789063,0.028363058880654,-0.006189419260768,6058700
2020-11-12,126.620003,127.839996,125.629997,126.639999,126.129288,-0.007990015822857,42252.609375,0.007242647971166,-0.006734568802023,4780400
2020-11-13,127.910004,128.600006,126.830002,128.279999,127.76268,0.012950140493935,41868.820313,-0.009083203799174,-0.007579998734344,3986100
2020-11-16,129.460007,130.320007,127.370003,130.110001,129.585297,0.014265644709394,41905.058594,0.000865519513784,-0.007486414479298,6116200
2020-11-17,130.479996,132.600006,129.110001,132.210007,131.676834,0.016140233872366,42267.199219,0.008641931001902,-0.006452006078782,7002900
2020-11-18,133.070007,133.979996,131.529999,131.630005,131.099167,-0.004387005538119,42736.480469,0.011102728798483,-0.006966991183999,5572800
2020-11-19,131.919998,132.110001,129.929993,131.910004,131.378036,0.002127160731693,42200.589844,-0.012539418761653,-0.007029875086555,4642800
2020-11-20,133.300003,133.529999,131.910004,132.979996,132.44371,0.008111508075825,42412.46875,0.005020756979541,-0.006758796085783,4318100
2020-11-23,134.380005,134.889999,133.089996,134.130005,133.589096,0.008648096614026,41674.300781,-0.017404503693268,-0.007751497593414,6118400
2020-11-24,135,135.990005,134.210007,134.699997,134.156784,0.00424950850779,41778.871094,0.002509227774439,-0.007694562045589,7204700
2020-11-25,134.25,135.800003,133.619995,135.539993,134.993393,0.006236054376497,42895.628906,0.02673020555025,-0.006638805186987,4484500
2020-11-27,136,136.130005,133.339996,134.25,133.708603,-0.009517428752976,43674.828125,0.018165002795681,-0.008209998873712,3506800
2020-11-30,133.910004,135.289993,132.690002,134.699997,134.156784,0.003351923436071,43934.210938,0.005938954407734,-0.00811960255908,9652500
2020-12-01,136.440002,136.5,134.75,135.440002,134.893799,0.005493684165834,43646.03125,-0.006559345936739,-0.008330775756649,3833100
2020-12-02,135.160004,136.320007,134.669998,135.580002,135.033234,0.001033665009316,43255.25,-0.008953420020291,-0.008295015218764,4132700
2020-12-03,135.100006,137.949997,135,136.960007,136.407669,0.010178494280897,43098.640625,-0.0036205865184,-0.008548249142133,4930900
2020-12-04,137.080002,137.399994,135.639999,137.190002,136.911652,0.003694682298251,42736.960938,-0.008391904750476,-0.008692597248089,4344000
2020-12-07,137,138.860001,136.800003,138.75,138.468491,0.011371121283381,43518.710938,0.01829212894043,-0.007240199403077,4590800
2020-12-08,138.240005,140.440002,137.649994,139.119995,138.837723,0.002666541661092,43612.308594,0.002150745138875,-0.007220940376368,6953600
2020-12-09,140.570007,140.570007,138.270004,138.789993,138.508392,-0.002372057052535,43569.839844,-0.000973778994259,-0.007188107629856,4341300
2020-12-10,138.279999,139.139999,137.240005,137.580002,137.300858,-0.008718128790348,43543.351563,-0.000607949928089,-0.007130578237952,4511000
2020-12-11,137.389999,138.139999,136.229996,137.410004,137.13121,-0.001235593152666,43790.421875,0.005674122526892,-0.007249655475842,4172400
2020-12-14,138.919998,139,136.199997,136.279999,136.003494,-0.008223627575371,44326.050781,0.012231645256329,-0.008174108494305,7599000
2020-12-15,137.429993,139.440002,137.25,139.389999,139.107178,0.022820619593788,43873.808594,-0.010202627552686,-0.009902219456905,7637000
2020-12-16,139.070007,140.490005,137.460007,138.339996,138.059311,-0.007532803231764,43246.238281,-0.014303985295816,-0.008859926597346,6573400
2020-12-17,139.919998,140.740005,138.75,140.5,140.214935,0.015613753135419,42601.710938,-0.014903662575507,-0.010509262968654,8727000
2020-12-18,141.089996,141.139999,137.169998,137.279999,137.001465,-0.022918172019265,43597.300781,0.023369714996868,-0.014927259624465,17970800
2020-12-21,144.820007,147.949997,142.509995,144.020004,143.727798,0.049096796154698,43372.199219,-0.005163199509317,-0.016792935599442,16111300
2020-12-22,143.050003,143.470001,141.089996,142.449997,142.16098,-0.010901287167845,43883.410156,0.011786604004531,-0.017908831065066,6339400
2020-12-23,142.559998,143.600006,141.699997,141.759995,141.472366,-0.004843903017551,44693.988281,0.018471174462479,-0.018778691822628,3388300
2020-12-24,141.100006,142.190002,141.100006,141.600006,141.312714,-0.001128503074586,44693.960938,-6.11782502596416E-07,-0.018775678659371,1821900
2020-12-28,142.539993,142.919998,141.039993,142.429993,142.141006,0.005861411733979,44066.878906,-0.014030576365113,-0.019228130352805,4081500
2020-12-29,142.830002,143.059998,140.429993,141.570007,141.282776,-0.006037877626953,44703,0.014435356208388,-0.020040003235472,3232400
2020-12-30,142.160004,142.610001,140.660004,141.580002,141.29274,7.05252280716549E-05,44908.121094,0.004588530836857,-0.020087026634806,3052100
2020-12-31,141.699997,141.789993,140.369995,141.470001,141.182968,-0.000776911821513,45587.160156,0.015120629531097,-0.020322468386365,2949900
2021-01-04,142.850006,142.970001,138.320007,140.100006,139.81575,-0.009684015142676,46188.660156,0.013194504723296,-0.021420039781319,6178500
2021-01-05,138.600006,141.660004,138.600006,141.229996,140.943451,0.008065622077627,46729.300781,0.011705051048764,-0.020814658620553,4163100
2021-01-06,141.25,143.570007,139.529999,142.350006,142.061188,0.007930393303623,46395.320313,-0.007147131722882,-0.021171279744185,6072900
2021-01-07,143.199997,145.639999,143,144.949997,144.655899,0.018264742372843,45951.769531,-0.00956024829676,-0.022405458218596,5256900
2021-01-08,145.550003,146.820007,144.899994,146.350006,146.05307,0.009658582952085,45740.148438,-0.004605287133877,-0.022698340083197,3950500
2021-01-11,146,147.100006,144.800003,147.050003,146.751648,0.004783042218832,46070.910156,0.007231321482228,-0.0225151597817,4252000
2021-01-12,146.5,146.850006,144.380005,145.050003,144.755707,-0.013600808080874,45892.28125,-0.003877260192932,-0.022026330794452,3678800
2021-01-13,144.830002,145.130005,142.429993,143.039993,142.749771,-0.013857388019942,46458.019531,0.012327525797162,-0.023429836294222,3330100
2021-01-14,143.660004,144.899994,140.929993,141.300003,141.013321,-0.012164292718901,45495.410156,-0.020719983002239,-0.021164699198224,4104000
2021-01-15,140.559998,142.380005,139.880005,140.720001,140.434494,-0.004104768229662,45125.710938,-0.008126077262131,-0.020799949270381,6412400
2021-01-19,140.990005,141.220001,138.410004,139.270004,138.987427,-0.010304213436337,44810.210938,-0.006991579599344,-0.020143869239008,6537800
2021-01-20,140.380005,143.210007,140.009995,142.800003,142.510269,0.025346479721508,44683.550781,-0.002826591402911,-0.020656771777263,4654400
2021-01-21,142.410004,143.809998,141.130005,141.610001,141.322678,-0.008333371400766,45126.511719,0.009913288676878,-0.021373271491045,4011200
2021-01-22,141.089996,141.880005,139.309998,139.350006,139.067276,-0.015959236209775,45053.558594,-0.001616635592272,-0.021123425611228,4150500
2021-01-25,138.990005,139.179993,134.740005,137.550003,137.27092,-0.012917172548918,44262.011719,-0.017569020066384,-0.019137463658817,5998700
2021-01-26,137.759995,137.850006,134.710007,135.100006,134.825897,-0.017811660328349,44280.730469,0.000422907800008,-0.01916702241472,5312300
2021-01-27,132.220001,132.860001,130.270004,131.020004,130.754166,-0.030199917750223,42985.730469,-0.029245226677247,-0.012028423185924,7815900
2021-01-28,132.360001,136.369995,131.5,134.720001,134.446655,0.02823993386184,43848.921875,0.020080882576196,-0.007925582408871,6244600
2021-01-29,133.949997,135.029999,132.149994,133.589996,133.318954,-0.008387720765533,43957.070313,0.002466387618567,-0.008097479630407,7166100
2021-02-01,135.369995,136.050003,133.300003,135.710007,135.434662,0.015869521448541,44167.578125,0.004788940903046,-0.007580605008085,4366800
2021-02-02,137.059998,139.860001,136.75,139.589996,139.306778,0.028590288060822,44145.699219,-0.000495361233937,-0.007690323098655,7132800
2021-02-03,139.699997,140.059998,138.009995,138.630005,138.34874,-0.006877181525224,44197.511719,0.001173670389565,-0.007755580330141,4678600
2021-02-04,139.550003,141.050003,138.919998,140.630005,140.344681,0.014426882384328,45020.960938,0.018631121684753,-0.005932984439435,4533700
2021-02-05,141.339996,145.570007,141.289993,145.110001,144.815582,0.031856576025136,44718.230469,-0.006724211627044,-0.007476651248755,6151500
2021-02-08,145.149994,145.880005,142.800003,143.410004,143.119034,-0.011715231030871,44060.089844,-0.014717501522254,-0.006004435111637,6304300
2021-02-09,143.600006,144.220001,141.699997,141.789993,141.502304,-0.011296401008408,44202.519531,0.003232623617071,-0.00629927549984,3436300
2021-02-10,142.449997,142.600006,140.899994,142.460007,142.170959,0.004725400089599,44157.488281,-0.001018748489403,-0.006326582912782,4125700
2021-02-11,143,144.350006,142.410004,143.539993,143.248764,0.007581048953886,44698.589844,0.012253902657612,-0.005766107949646,3828700
2021-02-12,143.110001,143.449997,141.399994,142.119995,141.831635,-0.009892783437908,45061.949219,0.008129101527993,-0.006436825482868,3637000
2021-02-16,143.369995,143.369995,141.029999,141.710007,141.422485,-0.002884758396813,44507.949219,-0.012294186327972,-0.006031804323033,4873400
2021-02-17,141.300003,144.559998,140.210007,143.990005,143.697861,0.016089209576539,44900.078125,0.008810311705681,-0.00508120898168,6437100
2021-02-18,142.979996,145.389999,141.210007,145.089996,144.795624,0.007639383024637,44946.601563,0.001036154945443,-0.005039420050444,4486800
2021-02-19,145.429993,145.5,141.5,142.020004,141.731857,-0.021159251332071,45268.328125,0.007157973034937,-0.006208130342012,7486000
2021-02-22,141.539993,142.460007,136.259995,136.669998,136.3927,-0.037670832182775,45151.378906,-0.002583466716002,-0.005398325764541,8985900
2021-02-23,136.029999,136.830002,131.580002,136.130005,135.853806,-0.003951047233466,44310.269531,-0.018628653108272,-0.00465380709914,10364100
2021-02-24,135.059998,135.960007,133.949997,135.649994,135.374771,-0.003526106585486,44592.910156,0.006378670858733,-0.00487697237279,6360900
2021-02-25,137.600006,139.179993,134.529999,135.539993,135.264984,-0.000810985674724,44784.578125,0.004298171353462,-0.004942255773054,5674300
2021-02-26,135.899994,136.850006,133.360001,134.779999,134.779999,-0.003585443813012,45682.191406,0.020042910273591,-0.005648293743333,6650200
2021-03-01,135.639999,139.149994,135.5,137.649994,137.649994,0.021293923588766,46377.46875,0.01521987721256,-0.003433296254408,5717800
2021-03-02,137.559998,138.259995,135.610001,137.020004,137.020004,-0.004576752832986,46004.191406,-0.008048678680852,-0.003073698180653,5292700
2021-03-03,137.089996,137.410004,134.149994,134.259995,134.259995,-0.020143109906784,46342.539063,0.00735471370454,-0.00419681698779,4888400
2021-03-04,134,135.130005,130.179993,132.039993,132.039993,-0.016535096698015,47075.410156,0.015814219674147,-0.006220702471771,7181500
2021-03-05,133.539993,133.679993,129.190002,133.350006,133.350006,0.00992133497008,47103.601563,0.000598856322368,-0.006195805539528,5957100
2021-03-08,133.639999,135.630005,132.369995,134.559998,134.559998,0.009073805366008,47549.671875,0.009469983126522,-0.005666954253071,4983000
2021-03-09,135.509995,138,135.449997,135.949997,135.949997,0.010329957050089,47673.820313,0.002610921024363,-0.005509653919909,5977800
2021-03-10,136.5,138.199997,136.100006,137.589996,137.589996,0.012063251461492,47769.871094,0.002014748983182,-0.005369429236656,4519600
2021-03-11,139.179993,142.199997,138.559998,141.190002,141.190002,0.026164736569946,48203.949219,0.009086859877554,-0.003763522176192,5696500
2021-03-12,140,140.910004,138.600006,140.449997,140.449997,-0.005241199727442,47679.488281,-0.010880040878337,-0.003224052257755,4143200
2021-03-15,140.699997,145,140.669998,144.940002,144.940002,0.031968708408018,47572.390625,-0.002246199778169,-0.0037692115632,5413900
2021-03-16,145.880005,146.149994,143.839996,144.649994,144.649994,-0.002000883096442,47028.039063,-0.011442594220059,-0.00347598644754,5623000
2021-03-17,143.199997,146.149994,143.199997,144.820007,144.820007,0.001175340525766,47225.441406,0.004197545696846,-0.003482742824524,5134400
2021-03-18,144.369995,146.660004,142.550003,143.169998,143.169998,-0.011393515538223,46659.179688,-0.011990607205379,-0.002346094747918,10188400
2021-03-19,140,142.860001,135.509995,137.490005,137.490005,-0.039673067537516,46703.140625,0.000942171236056,-0.002556797110489,24980400
2021-03-22,137.630005,138.809998,136.029999,138.270004,138.270004,0.005673132385151,47012.371094,0.006621192169558,-0.002354869644731,7537300
2021-03-23,138.490005,140.639999,136.550003,137.119995,137.119995,-0.008317125672463,47379.191406,0.007802633720953,-0.002880894813594,5582600
2021-03-24,136.449997,137.919998,132.880005,133.160004,133.160004,-0.028879748719361,47747.359375,0.007770668052249,-0.004510665659351,8157600
2021-03-25,127.050003,129.389999,125.440002,128.639999,128.639999,-0.033944163894738,47905,0.003301556925105,-0.005270301406311,18475800
2021-03-26,131.600006,133.190002,129.770004,132.990005,132.990005,0.033815345412122,47246.261719,-0.013750929568939,-0.008512605932051,10010500
2021-03-29,132.940002,133.910004,130.660004,133.490005,133.490005,0.003759681037684,48245.851563,0.021157014494504,-0.008116980306675,7153900
2021-03-30,132.350006,133.350006,131.220001,132.949997,132.949997,-0.004045306613031,47985.429688,-0.00539780865221,-0.007901285869258,6026600
2021-03-31,133.089996,134.179993,131.919998,132.889999,132.889999,-0.00045128244719,47897.839844,-0.001825342496035,-0.007875910973688,6878900
2021-04-01,134.690002,134.690002,132.210007,132.529999,132.529999,-0.002709007470156,48188.148438,0.006060995546887,-0.008037852609181,5720600
2021-04-05,133.100006,135.679993,133.100006,135.119995,135.119995,0.019542715004472,47627.671875,-0.011631004327156,-0.009571782712079,5508900
2021-04-06,135.440002,137.710007,134.929993,137.160004,137.160004,0.015097758107525,47352.179688,-0.005784288338154,-0.010156921403902,4670100
2021-04-07,136.990005,138.240005,136.360001,136.539993,136.539993,-0.004520348366277,47503.710938,0.003200090280921,-0.010278619419755,6646000
2021-04-08,137.279999,137.309998,133.410004,133.679993,133.679993,-0.020946243933087,48329.839844,0.017390828836051,-0.012952470822187,8748400
2021-04-09,133.940002,135.5,133.5,135.449997,135.449997,0.013240605121815,48514.101563,0.003812586997904,-0.012645804336405,6056800
2021-04-12,134.75,136.899994,134.220001,136.639999,136.639999,0.008785544675944,48726.980469,0.004387979971629,-0.012423661755772,5638200
2021-04-13,135.600006,135.990005,133.399994,133.539993,133.539993,-0.022687397707021,48072.621094,-0.013429097569801,-0.010075413366154,8778200
2021-04-14,133.539993,134.179993,131.820007,132.259995,132.259995,-0.009585128553961,48528.96875,0.00949288067958,-0.010774007373502,7354100
2021-04-15,133,134.070007,132.679993,133.669998,133.669998,0.010660842683383,48867.621094,0.006978354428766,-0.010322090717896,6284800
2021-04-16,134.710007,134.770004,133.729996,134.309998,134.309998,0.00478791059756,49092.308594,0.004597880866101,-0.010212473226254,6852500
2021-04-19,134.300003,134.380005,132.149994,132.570007,132.570007,-0.012955037047949,49091.089844,-2.48256811485324E-05,-0.010177130098923,5613600
2021-04-20,129.169998,129.899994,125.699997,127.110001,127.110001,-0.041185831724366,48923.929688,-0.003405101751279,-0.009039044017721,13268700
2021-04-21,127.589996,130.330002,127.370003,129.899994,129.899994,0.021949437322402,48812.171875,-0.002284317995564,-0.009404339445035,7110900
2021-04-22,129.889999,130.369995,127.980003,129.179993,129.179993,-0.005542733127455,48487.941406,-0.006642410213385,-0.009074740802408,6442900
2021-04-23,128.929993,130.649994,128.460007,130.190002,130.190002,0.007818617856714,48897.789063,0.008452568723598,-0.008688532130757,7489000
2021-04-26,130.490005,131.699997,129.320007,131.600006,131.600006,0.010830355467696,48009.71875,-0.018161768252053,-0.00991410166112,8217800
2021-04-27,132,132.789993,131.410004,132.110001,132.110001,0.003875341768601,48498.640625,0.010183810439423,-0.009722188595265,5833100
2021-04-28,132.259995,132.330002,130.350006,130.710007,130.710007,-0.010597184084497,48328.199219,-0.003514354295368,-0.009407296006006,8195400
2021-04-29,131.770004,134.119995,131.229996,133.259995,133.259995,0.019508743504237,48399.800781,0.001481569004372,-0.009243447843096,6612500
